場所コード,場所名称,場所略称,場所検索名称,郵便番号,住所１,住所２,住所３,電話番号,担当者,備考,方面１コード,方面１名称,方面２コード,方面２名称,使用停止フラグ,登録日,登録時刻,登録社員コード,更新日,更新時刻,更新社員コード
"0010214","石黒製麺","石黒製麺","ｲｼｸﾞﾛｾｲﾒﾝ","","山形県南陽市宮内783-1","","","022-306-0788","","","","","","","0","20180718","230157","SYSTEM","20180806","114128","000001"
"0010215","フジフーズ　仙台工場","フジフーズ　仙台工場","ﾌｼﾞﾌｰｽﾞｾﾝﾀﾞｲ","","宮城県名取市本郷字焼野17-1","","","022-382-5871","","","","","","","0","20180718","230157","SYSTEM","20180806","114144","000001"
"0010216","大船渡アスコン共同企業体","大船渡アスコン共同企","ｵｵﾌﾅﾄｱｽｺﾝ","","岩手県大船渡市立根町字大畑野85-1","","","0192-25-1450","","","","","","","0","20180718","230157","SYSTEM","20180806","114157","000001"
"0010217","ケー・エス・ケー仙台事業所","ケー・エス・ケー仙台","ｹｰｴｽｹｰｾﾝﾀﾞｲ","","宮城県仙台市宮城野区港4-12-6","","","022-259-6346","","","","","","","0","20180718","230157","SYSTEM","20180806","114220","000001"
"0010220","慈光園","慈光園","ｼﾞｺｳｴﾝ","","山形県長井市小出3453番地","","","0238-88-2711","","","","","","","0","20180718","230157","SYSTEM","20180806","114237","000001"
"0010221","倉元製作所　１号棟・５号棟","倉元製作所　１号棟・","ｸﾗﾓﾄｾｲｻｸｼｮ","","岩手県一関市花泉町油島字内別当19-1","","","0191-82-5110","","","","","","","0","20180718","230157","SYSTEM","20180806","114257","000001"
"0010222","新東北化学工業","新東北化学工業","ｼﾝﾄｳﾎｸｶｶﾞｸ","","宮城県仙台市青葉区上愛子字倉内大森囲","","","022-392-2420","","","","","","","0","20180718","230157","SYSTEM","20180806","114310","000001"
"0010224","山形県食肉公社","山形県食肉公社","ﾔﾏｶﾞﾀｹﾝｼｮｸﾆｸ","","山形県山形市大字中野字的場936","","","023-684-5656","","","","","","","0","20180718","230157","SYSTEM","20180806","114346","000001"
"0010226","ミドルウッド","ミドルウッド","ﾐﾄﾞﾙｳｯﾄﾞ","","山形県米沢市門東町3丁目3-1","","","0238-21-6511","","","","","","","0","20180718","230157","SYSTEM","20200131","155649","000001"
"0010227","小林製薬","小林製薬","ｺﾊﾞﾔｼｾｲｶ","","宮城県黒川郡大和町松坂平4丁目3番","","","022-344-4301","","","","","","","0","20180718","230157","SYSTEM","20180806","114421","000001"
"0010228","志津川支所","志津川支所","ｼﾂﾞｶﾞﾜｼｼｮ","","宮城県本吉町南三陸町志津川字本浜町115","","","0226-47-2025","","","","","","","0","20180718","230157","SYSTEM","20180806","114433","000001"
"0010230","ｲｵﾝﾃﾞｨﾗｲﾄ　ｲｵﾝ山形南","ｲｵﾝﾃﾞｨﾗｲﾄ　ｲｵﾝ山形南","ｲｵﾝﾃﾞｨﾗｲﾄｲｵﾝ","","山形県山形市若宮3-7-8","","","023-647-0315","","","","","","","0","20180718","230157","SYSTEM","20180806","115119","000001"
"0010232","アーレスティ山形","アーレスティ山形","ｱｰﾚｽﾃｨﾔﾏｶﾞﾀ","","山形県西置賜郡白鷹町大字荒砥乙65","","","0238-85-6081","","","","","","","0","20180718","230157","SYSTEM","20180806","115142","000001"
"0010233","介護老人保健施設なかだ","介護老人保健施設なか","ｶｲｺﾞﾛｳｼﾞﾝ","","宮城県登米市中田町石森字蓬田245","","","0220-35-2655","","","","","","","0","20180718","230157","SYSTEM","20180806","115156","000001"
"0010235","千葉油店　八沢SS","千葉油店　八沢SS","ﾁﾊﾞｱﾌﾞﾗﾃﾝ","","岩手県一関市藤沢町砂子田字高田77","","","0191-63-2161","","","","","","","0","20180718","230157","SYSTEM","20180806","115551","000001"
"0010236","岩手金吾堂","岩手金吾堂","ｲﾜﾃｷﾝｺﾞﾄﾞｳ","","岩手県胆沢郡前沢町本杉61-2","","","0197-56-5339","","","","","","","0","20180718","230157","SYSTEM","20180806","115606","000001"
"0010238","仙台機械技術センター","仙台機械技術センター","ｾﾝﾀﾞｲｷｶｲｷﾞｼﾞｭﾂ","","宮城県仙台市宮城野区東六番丁31-2","","","022-291-6049","","","","","","","0","20180718","230157","SYSTEM","20180806","115634","000001"
"0010242","有田屋稲瀬プラント","有田屋稲瀬プラント","ｱﾘﾀﾔｲﾅｾ","","岩手県北上市稲瀬町福田地56-2","","","0197-64-6500","","","","","","","0","20180718","230157","SYSTEM","20180806","115701","000001"
"0010244","鈴木製麺","鈴木製麺","ｽｽﾞｷｾｲﾒﾝ","","山形県天童市清池東2-5-11","","","023-655-5060","","","","","","","0","20180718","230157","SYSTEM","20180806","115717","000001"
"0010245","北上都心開発　さくら野東口","北上都心開発　さくら","ｷﾀｶﾐﾄｼﾝｶｲﾊﾂｻｸﾗﾉ","","岩手県北上市本通り2丁目2-1","","","0197-65-6536","","","","","","","0","20180718","230157","SYSTEM","20180806","115741","000001"
"0010246","北上都心開発　さくら野西口","北上都心開発　さくら","ｷﾀｶﾐﾄｼﾝｶｲﾊﾂｻｸﾗ","","岩手県北上市本通り2丁目2-1","","","0197-65-6536","","","","","","","0","20180718","230157","SYSTEM","20180806","115758","000001"
"0010248","東北イノアック　若柳工場","東北イノアック　若柳","ﾄｳﾎｸｲﾉｱｯｸ","","宮城県栗原市若柳字川東若柳123","","","0228-32-2201","","","","","","","0","20180718","230157","SYSTEM","20180806","115817","000001"
"0010249","東北大蔵電気　石巻工場","東北大蔵電気　石巻工","ﾄｳﾎｸｵｵｸﾗﾃﾞﾝｷ","","宮城県石巻市須江字関ノ入13-2","","","0225-86-6251","","","","","","","0","20180718","230157","SYSTEM","20180806","115903","000001"
"0010250","菊地商店　鳴子","菊地商店鳴子","ｷｸﾁｼｮｳﾃﾝ","","宮城県大崎市鳴子温泉字車湯64-3","","","0229-83-2463","","","","","","","0","20180718","230157","SYSTEM","20191213","140216","000001"
"0010252","カネカ東北スチロール","カネカ東北スチロール","ｶﾈｶﾄｳﾎｸ","","宮城県大崎市鹿児島台広長字前林12-27","","","","","","","","","","0","20180718","230157","SYSTEM","20180806","115930","000001"
"0010254","米鶴酒造","米鶴酒造","ﾖﾈﾂﾙｼｭｿﾞｳ","","山形県東置賜郡高畠町大字二井宿1076","","","0238-52-1130","","","","","","","0","20180718","230157","SYSTEM","20180806","115945","000001"
"0010257","小林香料　米沢工場","小林香料　米沢工場","ｺﾊﾞﾔｼｺｳﾘｮｳ","","山形県米沢市八幡原3丁目","","","0238-28-2248","","","","","","","0","20180718","230157","SYSTEM","20180806","120003","000001"
"0010259","特別養護老人ホーム関生園","特別養護老人ホーム関","ﾄｸﾍﾞﾂﾖｳｺﾞﾛｳｼﾞﾝﾎｰﾑ","","岩手県一関市真柴字はの木立43-102","","","0191-26-4911","","","","","","","0","20180718","230157","SYSTEM","20180806","130743","000001"
"0010261","天童給食センター","天童給食センター","ﾃﾝﾄﾞｳｷｭｳｼｮｸｾﾝﾀｰ","","山形県東根市大字東根字一本木7057-164","","","0237-41-0123","","","","","","","0","20180718","230157","SYSTEM","20180806","130809","000001"
"0010262","東綱商事　北上営業所","東綱商事　北上営業所","ﾄｳｺｳｼｮｳｼﾞ","","岩手県北上市北工業団地7-9","","","0197-66-2641","","","","","","","0","20180718","230157","SYSTEM","20230220","114238","000006"
"0010263","朝日相扶製作所　寒河江工場","朝日相扶製作所　寒河","ｱｻﾋｿｳﾌｾｲｻｸｼｮ","","山形県寒河江市大字八鍬857-1","","","0237-83-2002","","","","","","","0","20180718","230157","SYSTEM","20180806","131013","000001"
"0010264","山形県立米沢東高等学校","山形県立米沢東高等学","ﾔﾏｶﾞﾀｹﾝﾘﾂﾖﾈｻﾞﾜ","","山形県米沢市丸の内2-5-63","","","0238-22-3450","","","","","","","0","20180718","230157","SYSTEM","20180806","131032","000001"
"0010265","日本電産コパル　（一関）","日本電産コパル　（一","ﾆﾎﾝﾃﾞﾝｻﾝｺﾊﾟﾙ","","岩手県一関市赤荻字宮田55","","","0191-25-3311","","","","","","","0","20180718","230157","SYSTEM","20180806","131052","000001"
"0010266","鎌田段ボール工業","鎌田段ボール工業","ｶﾏﾀﾀﾞﾝﾎﾞｰﾙ","","岩手県奥州市水沢区水沢工業団地1-36","","","0197-24-5185","","","","","","","0","20180718","230157","SYSTEM","20180806","131110","000001"
"0010267","天童木工","天童木工","ﾃﾝﾄﾞｳﾓｯｺｳ","","山形県天童市乱川1丁目3-10","","","0236-53-3121","","","","","","","0","20180718","230157","SYSTEM","20180806","131129","000001"
"0010269","北上開発ビル","北上開発ビル","ｷﾀｶﾐｶｲﾊﾂﾋﾞﾙ","","岩手県北上市大通り1-3-1","","","0197-65-2811","","","","","","","0","20180718","230157","SYSTEM","20180806","131152","000001"
"0010270","東北グリコ乳業","東北グリコ乳業","ﾄｳﾎｸｸﾞﾘｺ","","宮城県加美郡加美町米泉西原1","","","022-967-3851","","","","","","","0","20180718","230157","SYSTEM","20180806","131202","000001"
"0010272","ホテル松島大観荘　松風","ホテル松島大観荘　松","ﾎﾃﾙﾏﾂｼﾏﾀﾞｲｶﾝｿｳ","","宮城県宮城郡松島町松島字犬田10-76","","","022-354-2161","","","","","","","0","20180718","230157","SYSTEM","20180806","131244","000001"
"0010273","ホテル松島大観荘　瑞松","ホテル松島大観荘　瑞","ﾎﾃﾙﾏﾂｼﾏﾀﾞｲｶﾝｿｳ","","宮城県宮城郡松島町松島字犬田10-76","","","022-354-2161","","","","","","","0","20180718","230157","SYSTEM","20180806","131306","000001"
"0010274","ＴＫＲ　水沢工場","ＴＫＲ　水沢工場","ﾃｨｹｰｱｰﾙﾐｽﾞｻﾜ","","岩手県奥州市水沢区新城字北野1","","","0197-26-5211","","","","","","","0","20180718","230157","SYSTEM","20180806","131352","000001"
"0010276","保原中央クリニック","保原中央クリニック","ﾎﾊﾞﾗﾁｭｳｵｳ","","福島県伊達市保原町字城ノ内73-1","","","024-575-3231","","","","","","","0","20180718","230157","SYSTEM","20180806","131412","000001"
"0010278","ホテルシティープラザ北上","ホテルシティープラザ","ﾎﾃﾙｼﾃｨｰﾌﾟﾗｻﾞ","","岩手県北上市川岸1丁目14-1","","","0197-63-3800","","","","","","","0","20180718","230157","SYSTEM","20180806","131438","000001"
"0010280","石川染工","石川染工","ｲｼｶﾜｾﾝｺｳ","","山形県東村山郡山辺町大字山辺923","","","023-664-5011","","","","","","","0","20180718","230157","SYSTEM","20180806","131535","000001"
"0010282","大衡共同アスコン企業体","大衡共同アスコン企業","ｵｵﾋﾗｷｮｳﾄﾞｳｱｽｺﾝ","","宮城県黒川郡大衡村大衡字赤坂3-1","","","022-345-4559","","","","","","","0","20180718","230157","SYSTEM","20180806","131556","000001"
"0010283","仙北アスコン共同企業体","仙北アスコン共同企業","ｾﾝﾎﾟｸｱｽｺﾝ","","宮城県黒川郡大郷町川内長福寺山74","","","022-359-3975","","","","","","","0","20180718","230157","SYSTEM","20180806","131607","000001"
"0010284","東北医科薬科大学病院","東北医科薬科大学病院","ﾄｳﾎｸｲｶﾔｯｶﾀﾞｲｶﾞｸ","","宮城県仙台市宮城野区福室1丁目12-1","","","022-259-1221","","","","","","","0","20180718","230157","SYSTEM","20190125","150855","000001"
"0010285","岩手県栽培漁業協会","岩手県栽培漁業協会","ｲﾜﾃｹﾝｻｲﾊﾞｲ","","岩手県大船渡市末崎町字門ノ浜120","","","0192-29-2135","","","","","","","0","20180718","230157","SYSTEM","20180806","131641","000001"
"0010287","東京セメント工業　仙台工場","東京セメント工業　仙","ﾄｳｷｮｳｾﾒﾝﾄ","","宮城県大崎市松山千石字一本松51番地","","","0229-55-3131","","","","","","","0","20180718","230157","SYSTEM","20180806","131659","000001"
"0010288","ホテル壮観　磯崎","ホテル壮観　磯崎","ﾎﾃﾙｿｳｶﾝｲｿｻﾞｷ","","宮城県宮城郡松島町磯崎字浜1-1","","","022-354-2181","","","","","","","0","20180718","230157","SYSTEM","20180806","131716","000001"
"0010291","山形さくら町病院","山形さくら町病院","ﾔﾏｶﾞﾀｻｸﾗ","","山形県山形市桜町2-75","","","","","","","","","","0","20180718","230157","SYSTEM","20180806","131750","000001"
"0010293","前田製管　水沢第2工場","前田製管　水沢第2工","ﾏｴﾀﾞｾｲｶﾝﾐｽﾞｻﾜ","","岩手県奥州市水沢区水沢工業団地3丁目102","","","0197-24-6561","","","","","","","0","20180718","230157","SYSTEM","20180806","131814","000001"
"0010294","ﾛｲﾔﾙﾈｯﾄﾜｰｸ　ﾒﾃﾞｨｶﾙﾘﾈﾝ仙台","ﾛｲﾔﾙﾈｯﾄﾜｰｸ　ﾒﾃﾞｨｶﾙﾘﾈ","ﾛｲﾔﾙﾈｯﾄﾜｰｸ","","宮城県仙台市泉区根白石字山田原27-2","","","022-348-4311","","","","","","","0","20180718","230157","SYSTEM","20180806","131829","000001"
"0010296","ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞ南小泉","ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞ南小泉","ｾﾝﾄﾗﾙｳｪﾙﾈｽｸﾗﾌﾞ","","宮城県仙台市若林区遠見塚3-2-1","","","022-788-4777","","","","","","","0","20180718","230157","SYSTEM","20180806","131854","000001"
"0010297","山形県米沢中央高等学校","山形県米沢中央高等学","ﾔﾏｶﾞﾀｹﾝﾖﾈｻﾞﾜﾁｭｳｵｳ","","山形県米沢市中央7丁目5-70-4","","","023-822-4223","","","","","","","0","20180718","230157","SYSTEM","20180806","131913","000001"
"0010299","カネイチ　本店","カネイチ　本店","ｶﾈｲﾁﾎﾝﾃﾝ","","宮城県宮城郡七ヶ浜町吉田浜字浜屋敷61-3","","","022-357-2640","","","","","","","0","20180718","230157","SYSTEM","20180806","131930","000001"
"0010300","宮城興業","宮城興業","ﾐﾔｷﾞｺｳｷﾞｮｳ","","山形県南陽市宮内2200","","","0238-47-3155","","","","","","","0","20180718","230157","SYSTEM","20180806","131943","000001"
"0010301","山田乳業　本社工場","山田乳業　本社工場","ﾔﾏﾀﾞﾆｭｳｷﾞｮｳ","","宮城県白石市字屋敷前155","","","0224-26-3181","","","","","","","0","20180718","230157","SYSTEM","20180806","132004","000001"
"0010302","特別養護老人ホームおいたまの郷","特別養護老人ホームお","ﾄｸﾍﾞﾂﾖｳｺﾞﾛｳｼﾞﾝﾎｰﾑ","","山形県米沢市下新田高野28","","","0238-37-7788","","","","","","","0","20180718","230157","SYSTEM","20180806","132035","000001"
"0010303","旭コンクリート工業　仙台工場","旭コンクリート工業","ｱｻﾋｺﾝｸﾘｰﾄｺｳｷﾞｮｳ","","宮城県黒川郡大衡村駒場字下北沢3","","","022-345-0125","","","","","","","0","20180718","230157","SYSTEM","20180806","132053","000001"
"0010304","徳州会ラ・ヴィータ","徳州会ラ・ヴィータ","ﾄｸｼｭｳｶｲﾗｳﾞｨｰﾀ","","山形県山形市清住町3-51","","","023-647-3401","","","","","","","0","20180718","230157","SYSTEM","20180806","132117","000001"
"0010305","山形徳州会病院","山形徳州会病院","ﾔﾏｶﾞﾀﾄｸｼｭｳｶｲﾋﾞｮｳｲﾝ","","山形県山形市清住町2丁目3-51","","","023-647-3434","","","","","","","0","20180718","230157","SYSTEM","20180806","132136","000001"
"0010306","小森マシナリー","小森マシナリー","ｺﾓﾘﾏｼﾅﾘｰ","","山形県東置賜郡高畠町福沢","","","0238-57-5111","","","","","","","0","20180718","230157","SYSTEM","20180806","132149","000001"
"0010308","気仙沼商会バージ船","気仙沼商会バージ船","ｹｾﾝﾇﾏｼｮｳｶｲﾊﾞｰｼﾞｾﾝ","","宮城県気仙沼市朝日町商港2バース","","","0226-22-1600","","","","","","","0","20180718","230157","SYSTEM","20180806","132213","000001"
"0010311","松永牛乳","松永牛乳","ﾏﾂﾅｶﾞﾆｭｳｷﾞｮｳ","","福島県南相馬市原町区上渋佐字原田159","","","","","","","","","","0","20180718","230157","SYSTEM","20180806","132239","000001"
"0010312","同仁社　郡山工場","同仁社　郡山工場","ﾄﾞｳｼﾞﾝｼｬｺｵﾘﾔﾏ","","福島県郡山市田村町金屋字新家70-1","","","024-941-5175","","","","","","","0","20180718","230157","SYSTEM","20180806","132253","000001"
"0010313","景勝園","景勝園","ｹｲｼｮｳｴﾝ","","岩手県北上市和賀町横川目3地割17-2","","","0197-71-6111","","","","","","","0","20180718","230157","SYSTEM","20180806","132302","000001"
"0010315","ミライフ東日本　管洋店","ミライフ東日本　管洋","ﾐﾗｲﾌﾋｶﾞｼﾆﾎﾝｶﾝﾖｳﾃﾝ","","福島県福島市方木田本方木田41-10","","","024-546-5811","","","","","","","0","20180718","230157","SYSTEM","20180806","132325","000001"
"0010319","まちづくりオーガ","まちづくりオーガ","ﾏﾁﾂﾞｸﾘｵｰｶﾞ","","宮城県柴田郡大河原町大谷字町向126-4","","","0224-52-1110","","","","","","","0","20180718","230157","SYSTEM","20210106","132755","000001"
